transcript_id,transcript_position,probability
ENST00000262584,983,0.0116799185
ENST00000262584,1002,0.0003963443
ENST00000262519,5001,0.9781648
ENST00000262519,5259,0.00037121575
ENST00000262519,5346,0.00012723485
ENST00000262519,5362,2.5066214e-07
ENST00000262519,5443,6.5875156e-07
ENST00000262519,5487,0.034054328
ENST00000262519,5640,7.2821464e-08
ENST00000262519,5805,4.509695e-05
ENST00000262519,6081,1.8606604e-05
ENST00000262519,6152,0.2641425
ENST00000262519,6254,9.542761e-06
ENST00000262519,6268,0.003841365
ENST00000262519,6293,0.0007353135
ENST00000262519,6379,0.44203657
ENST00000262519,6403,5.716758e-05
ENST00000262633,40,1.4776053e-05
ENST00000262633,48,1.1446413e-12
ENST00000262633,72,0.0001864818
ENST00000262633,131,0.022443062
ENST00000262633,149,0.0003833667
ENST00000262633,396,0.00095053256
ENST00000262633,505,0.00072260806
ENST00000262633,710,0.00019963662
ENST00000262633,1052,0.2715857
ENST00000262633,1144,2.080365e-05
ENST00000262633,1213,0.06954116
ENST00000262633,1243,0.044643965
ENST00000262633,1288,0.09818517
ENST00000262633,1348,0.0001196076
ENST00000262633,1365,0.0064425212
ENST00000262633,1396,0.057177957
ENST00000262633,1486,0.049700856
ENST00000262633,1615,5.5701687e-05
ENST00000262633,1648,0.04951047
ENST00000262643,1661,3.026839e-06
ENST00000262643,1782,0.0013392156
ENST00000262643,1960,0.00027408334
ENST00000262613,364,0.34279293
ENST00000262613,405,9.746136e-05
ENST00000262613,742,0.45756721
ENST00000262613,748,0.034525603
ENST00000262613,870,1.7602826e-05
ENST00000262613,889,0.009442617
ENST00000262613,897,3.0753185e-05
ENST00000262613,997,0.0073294537
ENST00000262613,1069,0.0008791014
ENST00000262613,1096,5.3731925e-05
ENST00000262613,1109,1.8386467e-05
ENST00000262613,1114,0.07595956
ENST00000262613,1159,0.00023454159
ENST00000262613,1234,0.104195654
ENST00000262613,1253,0.65462756
ENST00000262613,1293,7.660684e-05
ENST00000262613,1392,0.00014451775
ENST00000262613,1412,0.5569021
ENST00000262613,1428,0.12992305
ENST00000262613,1477,0.44198787
ENST00000262613,1544,0.34335795
ENST00000262613,1555,7.963743e-06
ENST00000262613,1580,0.13367483
ENST00000262613,1645,0.18462403
ENST00000262613,1651,0.0027649044
ENST00000262613,1659,0.0055978163
ENST00000262613,1676,0.07391995
ENST00000262613,1698,0.00010582561
ENST00000262613,1709,0.00051684637
ENST00000262613,1786,7.287724e-07
ENST00000262613,1839,0.002074953
ENST00000262613,1868,0.60662174
ENST00000262613,1937,1.33396525e-05
ENST00000262646,433,5.9506547e-06
ENST00000262646,457,0.03872989
ENST00000262646,495,0.00063705194
ENST00000262646,509,1.7569216e-06
ENST00000262646,518,0.07299553
ENST00000262646,642,0.0005474918
ENST00000262646,770,0.9436491
ENST00000262646,776,0.154309
ENST00000262646,804,3.2119592e-06
ENST00000262646,880,0.0015935313
ENST00000262646,1067,5.5888136e-06
ENST00000262646,1074,0.0029864246
ENST00000262646,1104,0.004408192
ENST00000262646,1130,0.018072607
ENST00000262646,1468,5.4240654e-06
ENST00000262646,1588,0.0031463876
ENST00000262646,1684,4.6263427e-08
ENST00000262646,1879,0.15545842
ENST00000262646,1986,0.018220596
ENST00000262746,106,0.33695018
ENST00000262746,438,0.13449825
ENST00000262746,480,0.0036152264
ENST00000262746,544,0.0009922112
ENST00000262746,619,0.002665987
ENST00000262746,628,0.008333438
ENST00000262746,634,0.07558966
ENST00000262746,642,0.011599887
ENST00000262746,660,0.01149795
ENST00000262746,777,0.026685866
ENST00000262746,806,0.00651573
ENST00000262746,814,0.0071952865
ENST00000262746,840,0.002490136
ENST00000262746,844,1.2688403e-06
ENST00000262746,874,1.4081743e-06
ENST00000262746,986,0.018691057
ENST00000262746,991,0.026543114
ENST00000262746,1024,3.0224975e-05
ENST00000262746,1031,0.00040105914
ENST00000262746,1094,0.00090580643
ENST00000262746,1206,1.7978065e-05
ENST00000262746,1212,0.9276998
ENST00000262890,210,0.16225362
ENST00000262890,278,0.09534914
ENST00000262890,359,0.00066369894
ENST00000262890,375,1.9362338e-05
ENST00000262890,398,0.3099606
ENST00000262890,467,6.809375e-06
ENST00000262890,531,0.00044567767
ENST00000262890,582,0.9491224
ENST00000262890,601,0.001157977
ENST00000262890,716,0.0030942913
ENST00000262890,827,0.015810287
ENST00000262890,917,0.3482538
ENST00000262887,2118,0.012720367
ENST00000262887,2128,0.013154031
ENST00000262887,2230,2.5550028e-06
ENST00000262887,2271,3.7690502e-06
ENST00000262887,2283,0.0018623167
ENST00000262947,211,1.882715e-05
ENST00000262947,252,0.006637581
ENST00000262947,282,0.062278412
ENST00000262947,292,0.006084044
ENST00000262947,447,0.010650095
ENST00000262947,465,0.013076785
ENST00000262947,471,1.7377455e-05
ENST00000262947,557,0.00075709383
ENST00000262947,657,0.9857392
ENST00000262947,735,0.052228875
ENST00000262947,804,0.9925869
ENST00000262947,843,0.36937922
ENST00000262947,918,0.14089815
ENST00000262947,944,0.12269625
ENST00000262947,960,0.5366982
ENST00000262947,1004,0.13230379
ENST00000262948,351,0.00020304987
ENST00000262948,360,0.3027088
ENST00000262948,388,0.0023697794
ENST00000262948,451,0.034143377
ENST00000262948,465,0.007995361
ENST00000262948,529,0.0025790108
ENST00000262948,591,0.00039136314
ENST00000262948,697,0.011515013
ENST00000262948,720,0.012426004
ENST00000262948,861,0.051061295
ENST00000262948,888,0.17328411
ENST00000262948,999,0.47062582
ENST00000262948,1213,0.0068851663
ENST00000262948,1221,0.06713586
ENST00000262948,1311,0.67391306
ENST00000262948,1329,0.06289244
ENST00000262948,1347,0.00012755858
ENST00000262948,1409,1.19738315e-05
ENST00000262948,1422,0.03393629
ENST00000262948,1456,0.0036897964
ENST00000262948,1488,0.002970715
ENST00000262948,1532,0.14148101
ENST00000262948,1709,1.8907762e-08
ENST00000262948,1714,0.00019326992
ENST00000262942,79,0.12180364
ENST00000262942,112,0.030659541
ENST00000262942,173,0.003678962
ENST00000262942,264,0.32508916
ENST00000262942,282,4.822077e-05
ENST00000262942,299,0.01532244
ENST00000262942,341,0.00524782
ENST00000262942,449,0.074221514
ENST00000262942,512,0.018793654
ENST00000262942,611,0.0018508075
ENST00000262942,853,2.8590769e-06
ENST00000262942,896,0.0003977531
ENST00000262942,920,0.0026826335
ENST00000262942,941,0.018298801
ENST00000262942,950,0.0029824958
ENST00000262942,964,0.030254042
ENST00000262942,993,2.5691008e-11
ENST00000262942,1043,0.023211353
ENST00000262942,1064,0.07796059
ENST00000262942,1130,0.07944373
ENST00000262942,1180,0.00035539697
ENST00000262942,1198,2.4900768e-07
ENST00000262942,1266,0.001382257
ENST00000262942,1270,0.012891649
ENST00000262942,1328,0.0002149658
ENST00000262942,1337,0.00032377246
ENST00000262942,1453,0.00022670874
ENST00000262942,1500,0.007536145
ENST00000262942,1509,0.0012860347
ENST00000262942,1559,0.058730565
ENST00000262962,685,0.00038477452
ENST00000262990,268,0.018376252
ENST00000262990,287,9.004458e-07
ENST00000262990,326,0.07558719
ENST00000262990,444,4.088405e-05
ENST00000262990,469,0.262642
ENST00000262990,532,0.57728606
ENST00000262990,640,0.0084179435
ENST00000262990,679,0.045156196
ENST00000262990,741,1.3062543e-06
ENST00000262990,854,0.008126581
ENST00000262990,885,6.1096775e-06
ENST00000262990,894,2.5299694e-05
ENST00000262990,901,0.00020005848
ENST00000262990,994,0.09585872
ENST00000262990,1146,0.9544687
ENST00000262990,1178,0.15881263
ENST00000262990,1186,0.017358879
ENST00000262990,1301,8.2516505e-10
ENST00000262990,1350,0.00031295847
ENST00000262982,128,0.018986119
ENST00000262982,150,8.6622305e-05
ENST00000262982,156,6.4296564e-09
ENST00000262982,174,8.96136e-06
ENST00000262982,264,0.0022696005
ENST00000262982,315,7.770041e-08
ENST00000262982,325,0.00094790896
ENST00000262982,340,0.06955087
ENST00000262982,362,0.00097143964
ENST00000262982,367,1.6091431e-05
ENST00000262982,508,0.31713486
ENST00000262982,516,0.0068432917
ENST00000262982,633,0.02133526
ENST00000262982,675,0.002687
ENST00000262982,701,0.032799784
ENST00000262982,790,0.012786768
ENST00000262982,831,2.5215822e-05
ENST00000262982,861,5.481849e-08
ENST00000262982,885,0.0024025547
ENST00000262982,1103,0.00013249552
ENST00000262982,1129,0.0032401895
ENST00000262982,1135,0.0004965334
ENST00000262982,1143,0.00021691251
ENST00000262982,1174,5.4883152e-05
ENST00000262982,1319,0.17432943
ENST00000262982,1326,0.00012716411
ENST00000262982,1397,0.00014437575
ENST00000262982,1425,0.0073527494
ENST00000262982,1449,0.00010650592
ENST00000262982,1481,0.07365234
ENST00000262982,1489,1.0836818e-05
ENST00000262982,1494,0.00023424078
ENST00000262982,1616,1.2405144e-12
ENST00000262982,1729,4.0002274e-06
ENST00000262982,1785,1.8487692e-13
ENST00000262982,1789,0.0011966866
ENST00000262982,1945,1.6682941e-05
ENST00000262982,1955,0.009556741
ENST00000262982,2007,0.0030651593
ENST00000262982,2020,3.7142527e-07
ENST00000262982,2139,9.037348e-06
ENST00000262982,2152,0.029237404
ENST00000262982,2214,0.0017842454
ENST00000262982,2272,0.001089414
ENST00000262982,2296,0.003344879
ENST00000262982,2353,0.00069962617
ENST00000262982,2377,1.7624042e-06
ENST00000262982,2413,0.00020850245
ENST00000262982,2426,5.482787e-06
ENST00000262982,2453,1.1224357e-06
ENST00000262982,2469,8.269647e-13
ENST00000262982,2661,4.688127e-10
ENST00000262982,2673,1.8200543e-06
ENST00000262982,2695,0.004963331
ENST00000262982,2711,0.007062043
ENST00000262982,2718,0.017441258
ENST00000262982,2786,8.8905736e-08
ENST00000262982,2797,0.0006412629
ENST00000262982,2823,0.00032912384
ENST00000262982,2890,4.8075817e-05
ENST00000262982,3027,3.1661816e-06
ENST00000262982,3039,2.2175946e-05
ENST00000262982,3062,1.9635071e-07
ENST00000262982,3114,2.2813922e-10
ENST00000262982,3136,0.009173852
ENST00000262982,3182,6.094775e-08
ENST00000263025,1597,0.03732471
ENST00000263025,1633,4.825794e-07
ENST00000263025,1658,0.0004024808
ENST00000263083,175,0.09520523
ENST00000263083,237,0.0073550357
ENST00000263083,375,0.001673694
ENST00000263083,427,0.14590523
ENST00000263083,484,0.0017456065
ENST00000263083,541,0.04802955
ENST00000263083,842,0.48843873
ENST00000263083,850,0.00047402308
ENST00000263083,1102,0.00011072452
ENST00000263083,1134,0.0008922784
ENST00000263083,1165,0.018085372
ENST00000263083,1195,0.5146428
ENST00000263083,1234,7.180335e-05
ENST00000263083,1246,0.11185939
ENST00000263083,1333,0.020992672
ENST00000263083,1530,0.0021670135
ENST00000263083,1740,0.9617123
ENST00000263083,1746,0.002233998
ENST00000263083,1878,0.17291512
ENST00000263083,1968,0.6303711
ENST00000263083,2004,0.011890811
ENST00000263083,2016,0.30584827
ENST00000263083,2035,0.5673188
ENST00000263083,2095,0.89921343
ENST00000263083,2101,0.40299514
ENST00000263083,2117,0.00011094435
ENST00000263083,2155,0.0045341193
ENST00000263083,2187,0.0006167376
ENST00000263121,220,0.0036422282
ENST00000263121,296,1.0576945e-05
ENST00000263121,409,1.7609576e-05
ENST00000263121,414,0.0010054864
ENST00000263121,419,2.0162519e-08
ENST00000263121,460,0.00011926625
ENST00000263121,561,1.7551769e-05
ENST00000263121,578,0.00030180468
ENST00000263121,656,0.0008357004
ENST00000263121,671,9.808941e-06
ENST00000263121,682,0.011641846
ENST00000263121,704,0.0005175045
ENST00000263121,710,0.0078004547
ENST00000263121,770,0.020851381
ENST00000263121,815,2.2551724e-08
ENST00000263121,881,1.3189851e-05
ENST00000263121,921,0.03371887
ENST00000263121,947,0.0006858479
ENST00000263121,962,0.16037966
ENST00000263121,971,0.054012775
ENST00000263121,995,0.03198455
ENST00000263121,1010,0.0001727978
ENST00000263121,1025,0.00294392
ENST00000263121,1040,0.020411443
ENST00000263121,1058,0.025674548
ENST00000263121,1146,0.055895317
ENST00000263121,1168,7.240679e-08
ENST00000263121,1187,0.17992917
ENST00000263121,1220,0.1220032
ENST00000263121,1235,0.012683489
ENST00000263121,1258,0.09515514
ENST00000263121,1264,0.02105687
ENST00000263121,1301,0.064176485
ENST00000263121,1307,0.37219036
ENST00000263121,1353,4.956823e-08
ENST00000263121,1428,0.069506176
ENST00000263121,1442,0.015481864
ENST00000263121,1590,0.0061912388
ENST00000263121,1645,6.5371084e-11
ENST00000263202,179,2.6432199e-05
ENST00000263202,236,0.012256414
ENST00000263202,290,0.0014615476
ENST00000263202,308,0.00018675318
ENST00000263202,333,0.0079767015
ENST00000263202,337,0.030314984
ENST00000263202,353,0.017259093
ENST00000263202,431,0.46262527
ENST00000263202,521,0.010963304
ENST00000263202,530,0.028206829
ENST00000263202,572,0.056408633
ENST00000263202,586,0.014272178
ENST00000263202,633,0.023237595
ENST00000263202,649,9.7964796e-05
ENST00000263202,654,0.04396142
ENST00000263202,686,0.0145747205
ENST00000263202,698,0.014458686
ENST00000263202,726,0.04766725
ENST00000263202,735,0.00011867758
ENST00000263202,831,4.7928725e-06
ENST00000263202,921,0.00083430455
ENST00000263202,934,0.010399153
ENST00000263202,1020,0.13321334
ENST00000263202,1060,0.63538575
ENST00000263168,799,0.00023831823
ENST00000263168,844,1.905439e-07
ENST00000263168,913,0.005319207
ENST00000263168,946,1.19169314e-07
ENST00000263168,967,0.009434823
ENST00000263168,991,0.0024864932
ENST00000263168,1045,3.1487227e-05
ENST00000263168,1072,0.009530562
ENST00000263168,1110,1.5444275e-05
ENST00000263168,1128,0.00065202813
ENST00000263168,1171,5.5748396e-06
ENST00000263168,1320,1.9691328e-07
ENST00000263168,1341,0.00040330464
ENST00000263168,1392,0.00012822186
ENST00000263168,1408,0.00018490443
ENST00000263168,1416,2.4458337e-05
ENST00000263168,1486,4.0468453e-07
ENST00000263168,1567,0.0009403402
ENST00000263168,1612,1.7014914e-05
ENST00000263168,1647,3.8559973e-09
ENST00000263168,1679,1.1612503e-05
ENST00000263168,1832,0.02155862
ENST00000263168,1886,0.0002892251
ENST00000263168,2008,6.864627e-06
ENST00000263168,2031,0.073371455
ENST00000263168,2063,7.994685e-08
ENST00000263168,2089,0.00050015014
ENST00000263168,2140,0.00037958974
ENST00000263168,2160,0.00019545821
ENST00000263168,2166,2.0933969e-05
ENST00000263168,2186,0.00017417692
ENST00000263168,2250,5.5847465e-07
ENST00000263168,2294,1.3376734e-07
ENST00000263168,2304,8.540317e-05
ENST00000263168,2336,6.2303656e-07
ENST00000263168,2424,5.7503274e-07
ENST00000263168,2449,0.006073114
ENST00000263168,2460,5.474077e-05
ENST00000263168,2477,0.0001086829
ENST00000263168,2504,1.7695625e-07
ENST00000263168,2553,0.00032171214
ENST00000263168,2594,3.059522e-05
ENST00000263168,2605,7.0103895e-05
ENST00000263168,2619,1.09068825e-08
ENST00000263168,2672,0.005676681
ENST00000263168,2688,0.00065576035
ENST00000263168,2733,0.0016523438
ENST00000263168,2767,4.9273985e-06
ENST00000263168,2879,0.0047163884
ENST00000263228,73,2.3001772e-09
ENST00000263228,148,0.9639284
ENST00000263228,209,0.00032442133
ENST00000263228,259,0.00338273
ENST00000263228,331,1.9468209e-05
ENST00000263228,390,0.0016282179
ENST00000263228,425,0.0058763786
ENST00000263228,498,0.010579554
ENST00000263228,514,0.0094952695
ENST00000263228,554,0.0010429567
ENST00000263228,648,0.014766284
ENST00000263228,663,0.010929526
ENST00000263228,691,1.1753023e-06
ENST00000263228,770,2.8734697e-05
ENST00000263228,789,3.9926843e-05
ENST00000263228,973,0.07047349
ENST00000263228,998,0.0015061902
ENST00000263228,1021,0.00018374198
ENST00000263228,1040,0.022825139
ENST00000263228,1077,0.9931163
ENST00000263228,1098,5.5014777e-12
ENST00000263228,1175,0.3367365
ENST00000263228,1181,4.287237e-07
ENST00000263228,1222,4.24962e-05
ENST00000263228,1297,0.008021641
ENST00000263228,1355,3.044447e-08
ENST00000263228,1364,3.31504e-05
ENST00000263228,1368,0.15463129
ENST00000263228,1387,2.555472e-10
ENST00000263228,1487,0.8915063
ENST00000263228,1505,0.694738
ENST00000263228,1551,1.217203e-06
ENST00000263228,1560,6.00444e-08
ENST00000263228,1597,0.93545073
ENST00000263579,1056,4.2052226e-05
ENST00000263579,1110,4.635277e-05
ENST00000263579,1239,0.019643843
ENST00000263579,1251,0.022932667
ENST00000263579,1347,0.10952501
ENST00000263579,1394,6.284538e-05
ENST00000263239,953,0.0017672747
ENST00000263239,1068,0.001581601
ENST00000263239,1229,0.0037812123
ENST00000263239,1330,0.52151406
ENST00000263239,1464,4.1106746e-06
ENST00000263239,1559,0.032709293
ENST00000263239,1591,0.00051835907
ENST00000263239,1596,2.2358887e-05
ENST00000263239,1641,0.03404481
ENST00000263239,1673,0.048096284
ENST00000263239,1753,1.2604461e-06
ENST00000263239,1782,0.00042137865
ENST00000263239,1915,5.107853e-07
ENST00000263239,1935,9.727595e-06
ENST00000263239,2063,4.2462613e-08
ENST00000263239,2095,3.6704705e-11
ENST00000263239,2118,0.0010730017
ENST00000263239,2141,0.040484004
ENST00000263239,2168,0.0016995814
ENST00000263239,2206,9.000758e-07
ENST00000263239,2221,1.78877e-05
ENST00000263239,2244,6.340689e-10
ENST00000263239,2260,0.0036628314
ENST00000263238,351,0.00860232
ENST00000263238,373,3.03322e-07
ENST00000263238,397,0.07684172
ENST00000263238,489,0.10018666
ENST00000263238,495,8.936613e-08
ENST00000263238,526,2.5395007e-05
ENST00000263238,579,0.21585017
ENST00000263238,631,0.026894266
ENST00000263238,639,5.283647e-05
ENST00000263238,656,5.5849283e-05
ENST00000263238,661,0.00022641818
ENST00000263238,684,3.8482803e-10
ENST00000263238,779,0.00084704935
ENST00000263238,787,2.8700328e-05
ENST00000263238,809,0.16783075
ENST00000263238,825,0.00066769397
ENST00000263238,892,0.00067220477
ENST00000263238,920,0.029868986
ENST00000263238,948,0.00050573895
ENST00000263238,973,0.0054314365
ENST00000263238,986,0.0008920387
ENST00000263238,1047,4.0818254e-06
ENST00000263238,1081,0.005232124
ENST00000263238,1153,0.1381424
ENST00000263238,1191,0.0056210626
ENST00000263238,1308,0.35366103
ENST00000263238,1343,0.055843852
ENST00000263238,1402,1.4828566e-05
ENST00000263238,1531,0.00056198926
ENST00000263238,1671,0.001572541
ENST00000263238,1676,0.05044787
ENST00000263238,1689,1.4436041e-09
ENST00000263238,1696,0.0035532569
ENST00000263238,1803,1.9289135e-09
ENST00000263238,2016,1.2679886e-06
ENST00000263238,2022,5.201148e-06
ENST00000263238,2060,0.018782893
ENST00000263238,2159,6.840421e-05
ENST00000263238,2183,0.0003101551
ENST00000263238,2248,1.2324075e-05
ENST00000263238,2261,0.047664847
ENST00000263238,2300,6.6800116e-05
ENST00000263238,2305,5.0929096e-08
ENST00000263238,2347,3.5768473e-06
ENST00000263256,349,9.712837e-05
ENST00000263256,443,0.19501315
ENST00000263256,462,5.088238e-06
ENST00000263256,571,0.02324484
ENST00000263256,582,2.3988838e-08
ENST00000263256,614,0.5828482
ENST00000263256,679,0.1319968
ENST00000263256,702,0.022494946
ENST00000263256,745,0.0060640723
ENST00000263256,763,8.4057916e-07
ENST00000263256,768,0.9926159
ENST00000263256,778,0.017568775
ENST00000263256,812,0.0025009413
ENST00000263256,817,6.0684903e-05
ENST00000263256,821,4.0299583e-05
ENST00000263256,862,2.4165336e-06
ENST00000263256,902,0.016983327
ENST00000263256,921,0.002589655
ENST00000263256,937,3.868371e-05
ENST00000263256,942,0.015934862
ENST00000263256,1886,0.0021407981
ENST00000263256,2077,0.025708614
ENST00000263256,2085,4.826937e-13
ENST00000263256,2204,7.230031e-05
ENST00000263256,2273,0.0019608478
ENST00000263256,2347,0.002816826
